ch.1_162,3.0,0.6666666666666666
ch.1_16,54.0,0.021910969802053402
ch.1_164,6.0,0.7
ch.1_165,9.0,0.5476190476190477
ch.1_166,3.0,0.6666666666666666
ch.1_167,2.0,1.0
ch.1_168,1.0,1.0
ch.1_169,31.0,0.9580911282267016
ch.1_17,2.0,1.0
ch.1_170,3.0,0.6666666666666666
ch.1_171,2.0,1.0
ch.1_172,2.0,1.0
ch.1_17,1.0,1.0
ch.1_174,1.0,1.0
ch.1_175,2.0,1.0
ch.1_176,13.0,0.183150203156622
ch.1_177,3.0,0.6666666666666666
ch.1_178,9.0,0.8857142857142857
ch.1_179,2.0,1.0
ch.1_18,1.0,1.0
ch.1_180,17.0,0.39761475195653073
ch.1_181,2.0,1.0
ch.1_182,2.0,1.0
ch.1_18,10.0,0.6631172453203822
ch.1_184,3.0,0.7
ch.1_185,5.0,1.0
ch.1_186,2.0,1.0
ch.1_187,1.0,1.0
ch.1_188,1.0,1.0
ch.1_189,34.0,0.8743670611628918
ch.1_19,16.0,0.31759906759906764
ch.1_190,1.0,1.0
ch.1_191,13.0,0.183150203156622
ch.1_192,3.0,0.6666666666666666
ch.1_19,1.0,1.0
ch.1_194,11.0,0.29710698354709286
ch.1_195,7.0,0.8857142857142857
ch.1_196,6.0,0.7
ch.1_197,2.0,1.0
ch.1_198,2.0,1.0
ch.1_199,19.0,0.20450053332564166
ch.1_2,1.0,1.0
ch.1_20,1.0,1.0
ch.1_200,3.0,0.7
ch.1_201,3.0,0.6666666666666666
ch.1_202,1.0,1.0
ch.1_20,29.0,0.7922976624962125
ch.1_204,7.0,0.8857142857142857
ch.1_205,81.0,0.1845565603775493
ch.1_206,65.0,0.03079197476008656
ch.1_207,1.0,1.0
ch.1_208,2.0,1.0
ch.1_209,4.0,1.0
ch.1_21,2.0,1.0
ch.1_210,3.0,0.7
ch.1_211,1.0,1.0
ch.1_212,9.0,0.05303030303030303
ch.1_21,130.0,0.0008962859670651568
ch.1_214,1.0,1.0
ch.1_215,122.0,0.2775321891827749
ch.1_216,32.0,0.3652328515425507
ch.1_217,4.0,1.0
ch.1_218,7.0,0.8857142857142857
ch.1_219,2.0,1.0
ch.1_22,1.0,1.0
ch.1_220,45.0,0.18269447121494797
ch.1_221,19.0,0.20869044313696405
ch.1_222,8.0,1.0
ch.1_22,10.0,0.661196707936934
ch.1_224,3.0,0.6666666666666666
ch.1_225,121.0,0.0616716425134672
ch.1_226,10.0,0.661196707936934
ch.1_227,16.0,0.31759906759906764
ch.1_228,5.0,1.0
ch.1_229,1.0,1.0
ch.1_2,421.0,0.0005263492611708708
ch.1_230,7.0,0.8857142857142857
ch.1_231,1.0,1.0
ch.1_232,1.0,1.0
ch.1_2,1.0,1.0
ch.1_234,1.0,1.0
ch.1_235,2.0,1.0
ch.1_236,1.0,1.0
ch.1_237,156.0,0.07059742651302364
ch.1_238,4.0,0.34285714285714286
ch.1_239,2.0,1.0
ch.1_24,7.0,0.37582508748869836
ch.1_240,9.0,0.8857142857142857
ch.1_241,21.0,0.09523809523809523
ch.1_242,5.0,1.0
ch.1_24,3.0,0.6666666666666666
ch.1_244,3.0,0.6666666666666666
ch.1_245,3.0,0.7
ch.1_246,2.0,1.0
ch.1_247,9.0,0.5476190476190477
ch.1_248,1.0,1.0
ch.1_249,15.0,0.6991341991341992
ch.1_25,3.0,0.6666666666666666
ch.1_250,16.0,0.5296192990034517
ch.1_251,3.0,0.6666666666666666
ch.1_252,3.0,0.6666666666666666
ch.1_25,4.0,1.0
ch.1_254,7.0,0.4
ch.1_255,1.0,1.0
ch.1_256,10.0,0.6904761904761905
ch.1_257,1.0,1.0
ch.1_258,19.0,0.9360746770666198
ch.1_259,50.0,0.05915043625831075
ch.1_26,5.0,1.0
ch.1_260,2.0,1.0
ch.1_261,10.0,0.661196707936934
ch.1_262,11.0,0.8412698412698413
ch.1_26,1.0,1.0
ch.1_264,3.0,0.6666666666666666
ch.1_265,19.0,0.9372294372294373
ch.1_266,1.0,1.0
ch.1_267,10.0,0.6631172453203822
ch.1_268,1.0,1.0
ch.1_269,31.0,0.03758071068136463
ch.1_27,1.0,1.0
ch.1_270,1.0,1.0
ch.1_271,13.0,0.19126698687886878
ch.1_272,7.0,0.8857142857142857
ch.1_27,10.0,0.6631172453203822
ch.1_274,3.0,0.6666666666666666
ch.1_275,7.0,0.8845494388529623
ch.1_276,1.0,1.0
ch.1_277,14.0,0.20862470862470864
ch.1_278,9.0,0.8857142857142857
ch.1_279,1.0,1.0
ch.1_28,1.0,1.0
ch.1_280,1042.0,1.8902392161021205e-07
ch.1_281,13.0,0.16491841491841494
ch.1_282,135.0,0.00824110787352341
ch.1_28,4.0,0.3333333333333333
ch.1_284,7.0,0.36868826936178156
ch.1_285,10.0,0.6631172453203822
ch.1_286,9.0,0.8857142857142857
ch.1_287,4.0,0.34285714285714286
ch.1_288,3.0,0.7
ch.1_289,9.0,0.5296192990034517
ch.1_29,1.0,1.0
ch.1_290,4.0,0.34285714285714286
ch.1_291,5.0,1.0
ch.1_292,3.0,0.6666666666666666
ch.1_29,1.0,1.0
ch.1_294,9.0,0.5476190476190477
ch.1_295,1.0,1.0
ch.1_296,19.0,0.19487179487179485
ch.1_297,9.0,0.5296192990034517
ch.1_298,5.0,1.0
ch.1_299,3.0,0.6666666666666666
ch.1_,5.0,1.0
ch.1_30,1.0,1.0
ch.1_300,1.0,1.0
ch.1_301,13.0,1.0
ch.1_302,3.0,0.6666666666666666
ch.1_30,2.0,1.0
ch.1_304,3.0,0.6666666666666666
ch.1_305,3.0,0.6666666666666666
ch.1_306,13.0,1.0
ch.1_307,9.0,0.8857142857142857
ch.1_308,3.0,0.7
ch.1_309,13.0,0.15940499314793333
ch.1_31,4.0,0.34285714285714286
ch.1_310,17.0,0.4019653583567354
ch.1_311,5.0,1.0
ch.1_312,16.0,0.31759906759906764
ch.1_31,1.0,1.0
ch.1_314,80.0,0.024643303474456278
ch.1_315,7.0,0.4
ch.1_316,2.0,1.0
ch.1_317,31.0,0.03758071068136463
ch.1_318,5.0,0.15079365079365079
ch.1_319,10.0,0.661196707936934
ch.1_32,3.0,0.6666666666666666
ch.1_320,11.0,0.30952380952380953
ch.1_321,31.0,0.43821080248252353
ch.1_322,3.0,0.6666666666666666
ch.1_32,16.0,0.8098548786049068
ch.1_324,2.0,1.0
ch.1_325,7.0,0.37582508748869836
ch.1_326,3.0,0.7
ch.1_327,5.0,1.0
ch.1_328,25.0,1.0
ch.1_329,6.0,0.20869044313696405
ch.1_,10.0,0.6631172453203822
ch.1_330,5.0,1.0
ch.1_331,6.0,0.7
ch.1_332,3.0,0.6666666666666666
ch.1_,3.0,0.7
ch.1_334,5.0,1.0
ch.1_335,4.0,0.34285714285714286
ch.1_336,2.0,1.0
ch.1_337,10.0,0.661196707936934
ch.1_338,7.0,0.8845494388529623
ch.1_339,13.0,1.0
ch.1_34,5.0,1.0
ch.1_340,19.0,0.52013906070447
ch.1_341,3.0,0.6666666666666666
ch.1_342,5.0,1.0
ch.1_34,3.0,0.7
ch.1_344,20.0,0.07723574482601518
ch.1_345,3.0,0.6666666666666666
ch.1_346,133.0,0.011260527218700548
ch.1_347,14.0,0.5887445887445888
ch.1_348,1.0,1.0
ch.1_349,1.0,1.0
ch.1_35,6.0,0.7
ch.1_350,365.0,0.00017596221512357558
ch.1_351,7.0,0.37582508748869836
ch.1_352,1320.0,5.888962313701405e-05
ch.1_35,10.0,0.6631172453203822
ch.1_354,2.0,1.0
ch.1_355,1.0,1.0
ch.1_356,5.0,1.0
ch.1_357,9.0,0.5476190476190477
ch.1_358,157.0,0.005531711333033643
ch.1_359,6.0,0.7
ch.1_36,2.0,1.0
ch.1_360,3.0,0.6666666666666666
ch.1_361,166.0,0.1507654568262645
ch.1_362,14.0,0.10375367752098565
ch.1_36,2.0,1.0
ch.1_364,485.0,0.006157529251400921
ch.1_365,6.5,0.7715034091403082
ch.1_366,2.0,1.0
ch.1_367,46.0,0.7905662189528319
ch.1_368,2.0,1.0
ch.1_369,1.0,1.0
ch.1_37,1.0,1.0
ch.1_370,7.0,0.37582508748869836
ch.1_371,37.0,0.11600309998255603
ch.1_372,43.0,0.016542348826492217
ch.1_37,15.0,0.2496320263282753
ch.1_374,17.0,0.39761475195653073
ch.1_375,7.0,0.8857142857142857
ch.1_376,118.0,0.3645583595753119
ch.1_377,22.0,0.03763531378731424
ch.1_378,7.0,0.30952380952380953
ch.1_379,1.0,1.0
ch.1_38,3.0,0.7
ch.1_380,3.0,0.7
ch.1_381,4.0,0.34285714285714286
ch.1_382,20.0,0.6088863050232023
ch.1_38,33.0,0.5345958364130857
ch.1_384,3.0,0.7
ch.1_385,3.0,0.6666666666666666
ch.1_386,8.0,1.0
ch.1_387,49.0,0.47510435662050376
ch.1_388,1.0,1.0
ch.1_389,24.0,1.0
ch.1_39,7.0,0.4
ch.1_390,440.0,0.0013253759270317655
ch.1_391,25.0,1.0
ch.1_392,542.0,0.3854430616222303
ch.1_39,3.0,0.6666666666666666
ch.1_394,29.0,0.7925972289255464
ch.1_395,4.0,0.34285714285714286
ch.1_396,6.0,0.6857142857142857
ch.1_397,2.0,1.0
ch.1_398,101.0,0.6468828553904908
ch.1_399,7.0,0.30952380952380953
ch.1_4,5.0,1.0
ch.1_40,6.0,0.7
ch.1_400,17.0,0.9360746770666198
ch.1_401,7.0,0.37582508748869836
ch.1_402,1.0,1.0
ch.1_40,6.0,0.7
ch.1_404,14.0,0.5724755739211049
ch.1_405,11.0,0.30952380952380953
ch.1_406,50.0,0.42582003277106106
ch.1_407,13.0,0.183150203156622
ch.1_408,5.0,1.0
ch.1_409,2.0,1.0
ch.1_41,1.0,1.0
ch.1_410,1.0,1.0
ch.1_411,13.0,0.48484848484848486
ch.1_412,19.0,0.5224458272016163
ch.1_41,3.0,0.6666666666666666
ch.1_414,3.0,0.6666666666666666
ch.1_415,13.0,1.0
ch.1_416,1.0,1.0
ch.1_417,3.0,0.6666666666666666
ch.1_418,13.0,1.0
ch.1_419,5.0,1.0
ch.1_42,3.0,0.6666666666666666
ch.1_420,5.0,0.15079365079365079
ch.1_421,5.0,1.0
ch.1_422,11.0,0.30952380952380953
ch.1_42,10.0,0.6631172453203822
ch.1_424,4.0,0.34285714285714286
ch.1_425,2.0,1.0
ch.1_426,3.0,0.7
ch.1_427,2.0,1.0
ch.1_428,2.0,1.0
ch.1_429,13.0,1.0
ch.1_4,31.0,0.03758071068136463
ch.1_430,4.0,1.0
ch.1_431,7.0,0.37582508748869836
ch.1_432,11.0,0.30952380952380953
ch.1_4,5.0,1.0
ch.1_434,50.0,0.05895375048299165
ch.1_435,30.0,0.5206030654464362
ch.1_436,3.0,0.6666666666666666
ch.1_437,2461.0,3.2478694232721126e-12
ch.1_438,3.0,0.7
ch.1_439,31.0,0.43821080248252353
ch.1_44,1.0,1.0
ch.1_440,73.0,0.08200224289253047
ch.1_441,5.0,1.0
ch.1_442,36.0,0.7111541697294341
ch.1_44,5.0,1.0
ch.1_444,10.0,0.6631172453203822
ch.1_445,7.0,0.8857142857142857
ch.1_446,6.0,0.7
ch.1_447,6.0,0.6857142857142857
ch.1_448,1198.0,3.094293429771666e-07
ch.1_449,10.0,0.661196707936934
ch.1_45,2.0,1.0
ch.1_450,32.0,1.0
ch.1_451,274.0,0.04269660866662048
ch.1_452,4.0,0.30052231149547204
ch.1_45,3.0,0.7
ch.1_454,5.0,1.0
ch.1_455,3.0,0.7
ch.1_456,2.0,1.0
ch.1_457,18.0,0.2903468336607644
ch.1_458,14.0,0.06495726495726495
ch.1_459,3.0,0.7
ch.1_46,1.0,1.0
ch.1_460,2.0,1.0
ch.1_461,5.0,1.0
ch.1_462,37.0,0.1164240425456285
ch.1_46,1.0,1.0
ch.1_464,3.0,0.6666666666666666
ch.1_465,2546.0,2.917782546658274e-12
ch.1_466,7.0,0.37582508748869836
ch.1_467,54.0,0.7910295772981756
ch.1_468,19.0,0.9360746770666198
ch.1_469,3.0,0.6666666666666666
ch.1_47,1.0,1.0
ch.1_470,31.0,0.43821080248252353
ch.1_471,67.0,0.6918490919945252
ch.1_472,31.0,0.4376954999610094
ch.1_47,9.0,0.8857142857142857
ch.1_474,22.0,0.31663929919603084
ch.1_475,16.0,0.8098548786049068
ch.1_476,3.0,0.7
ch.1_477,46.0,0.790255595904855
ch.1_478,13.0,0.183150203156622
ch.1_479,1.0,1.0
ch.1_48,1.0,1.0
ch.1_480,13.0,1.0
ch.1_481,2.0,1.0
ch.1_482,7.0,0.8857142857142857
ch.1_48,5.0,1.0
ch.1_484,8.0,1.0
ch.1_485,65.0,0.7915434972756054
ch.1_486,110.0,0.19314737380333513
ch.1_487,2.0,1.0
ch.1_488,3.0,0.6666666666666666
ch.1_489,55.0,0.7326643396315113
ch.1_49,2.0,1.0
ch.1_490,25.0,0.007494957516935239
ch.1_491,8.0,1.0
ch.1_492,14.0,0.834035229790992
ch.1_49,6.0,0.7
ch.1_494,32.0,0.36577215340278635
ch.1_495,25.0,1.0
ch.1_496,2.0,1.0
ch.1_497,67.0,0.018019464415734453
ch.1_498,26.0,0.2215094893534757
ch.1_499,3.0,0.6666666666666666
ch.1_5,32.0,0.36577215340278635
ch.1_50,9.0,0.8857142857142857
ch.1_500,4.0,1.0
ch.1_501,37.0,0.3437955671877265
ch.1_502,11.0,0.30952380952380953
ch.1_50,13.0,1.0
ch.1_504,1.0,1.0
ch.1_505,59.0,0.10172190603816625
ch.1_506,73.0,0.42556583393795266
ch.1_507,209.0,0.023744197262240894
ch.1_508,2.0,1.0
ch.1_509,14.0,0.20862470862470864
ch.1_51,7.0,0.37582508748869836
ch.1_510,7.0,0.37582508748869836
ch.1_511,3.0,0.7
ch.1_512,481.0,0.0007964775031960545
ch.1_51,1.0,1.0
ch.1_514,18.0,0.1605283605283605
ch.1_515,73.0,0.08224267002350609
ch.1_516,7.0,0.37582508748869836
ch.1_517,9.0,0.8857142857142857
ch.1_518,2.0,1.0
ch.1_519,26.0,0.8978793628060826
ch.1_52,7.0,0.37582508748869836
ch.1_520,25.0,0.007494957516935239
ch.1_521,1.0,1.0
ch.1_522,8.0,0.42063492063492064
ch.1_52,1156.0,2.1077096382133755e-09
ch.1_524,5.0,1.0
ch.1_525,13.0,0.183150203156622
ch.1_526,76.0,0.0488924368087509
ch.1_527,3.0,0.6666666666666666
ch.1_528,11.0,0.46782507728497025
ch.1_529,29.0,0.6076975811301096
ch.1_5,5.0,1.0
ch.1_530,1.0,1.0
ch.1_531,26.0,0.2215094893534757
ch.1_532,67.0,0.7940468815964143
ch.1_5,9.0,0.5476190476190477
ch.1_534,36.0,0.15524898789660235
ch.1_535,66.0,0.02295107969988686
ch.1_536,10.0,0.6631172453203822
ch.1_537,3.0,0.7
ch.1_538,10.0,0.6631172453203822
ch.1_539,10.0,0.6904761904761905
ch.1_54,7.0,0.4
ch.1_540,7.0,0.37582508748869836
ch.1_541,2.0,1.0
ch.1_542,46.0,0.1498118678116155
ch.1_54,50.0,0.05836421594446627
ch.1_544,1.0,1.0
ch.1_545,16.0,0.5296192990034517
ch.1_546,3.0,0.7
ch.1_547,1.0,1.0
ch.1_548,23.0,0.46804160590041655
ch.1_549,67.0,0.01795648126137658
ch.1_55,10.0,0.6631172453203822
ch.1_550,43.0,0.01667166927900365
ch.1_551,1.0,1.0
ch.1_552,3.0,0.6666666666666666
ch.1_55,2.0,1.0
ch.1_554,9.0,0.06360256962075367
ch.1_555,677.0,1.2858366850280069e-08
ch.1_556,3.0,0.6666666666666666
ch.1_557,5.0,1.0
ch.1_558,2.0,1.0
ch.1_559,2.0,1.0
ch.1_56,2.0,1.0
ch.1_560,21.0,0.6863110758915425
ch.1_561,1.0,1.0
ch.1_562,14.0,0.11428571428571428
ch.1_56,45.0,0.722555580225112
ch.1_564,49.0,0.0010575750839325214
ch.1_565,3.0,0.6666666666666666
ch.1_566,16.0,0.021070570134378658
ch.1_567,13.0,1.0
ch.1_568,13.0,0.183150203156622
ch.1_569,343.0,5.606258143987374e-07
ch.1_57,31.0,0.03758071068136463
ch.1_570,17.0,0.39761475195653073
ch.1_571,4.0,0.22067136191984682
ch.1_572,7.0,0.8857142857142857
ch.1_57,2.0,1.0
ch.1_574,7.0,0.8857142857142857
ch.1_575,16.0,0.021070570134378658
ch.1_576,26.0,0.2215094893534757
ch.1_577,32.0,0.3652328515425507
ch.1_578,3.0,0.6666666666666666
ch.1_579,240.0,0.012015281401430315
ch.1_58,2.0,1.0
ch.1_580,89.0,0.3341776665167997
ch.1_581,7.0,0.37582508748869836
ch.1_582,7.0,0.8857142857142857
ch.1_58,1.0,1.0
ch.1_584,5.0,0.4857142857142857
ch.1_585,161.0,0.5777055716132701
ch.1_586,5.0,1.0
ch.1_587,57.0,0.1494774959374417
ch.1_588,17.0,0.3961439091520741
ch.1_589,7.0,0.026223776223776224
ch.1_59,17.0,0.39761475195653073
ch.1_590,10.0,0.6631172453203822
ch.1_591,21.0,0.6868382188662738
ch.1_592,3.0,0.6666666666666666
ch.1_59,91.0,0.04348748474002212
ch.1_594,43.0,0.01667166927900365
ch.1_595,2.0,1.0
ch.1_596,3.0,0.6666666666666666
ch.1_597,2.0,1.0
ch.1_598,4.0,0.22067136191984682
ch.1_599,1.0,1.0
ch.1_6,2.0,1.0
ch.1_60,1.0,1.0
ch.1_600,888.0,9.693066936314599e-05
ch.1_601,7.0,0.37582508748869836
ch.1_602,82.0,0.013850428461940586
ch.1_60,36.0,0.7109480668548791
ch.1_604,37.0,0.1164240425456285
ch.1_605,5.0,1.0
ch.1_606,25.0,0.007494957516935239
ch.1_607,63.0,0.8948629470394764
ch.1_608,2.0,1.0
ch.1_609,3.0,0.7
ch.1_61,3.0,0.7
ch.1_62,133.0,0.012424085926549326
ch.1_6,2.0,1.0
ch.1_64,3.0,0.7
ch.1_65,10.0,0.661196707936934
ch.1_66,4.0,0.34285714285714286
ch.1_67,3.0,0.6666666666666666
ch.1_68,1.0,1.0
ch.1_69,1.0,1.0
ch.1_7,3.0,0.7
ch.1_70,7.0,0.8857142857142857
ch.1_71,3.0,0.6666666666666666
ch.1_72,10.0,0.6631172453203822
ch.1_7,3.0,0.6666666666666666
ch.1_74,9.0,0.5296192990034517
ch.1_75,1.0,1.0
ch.1_76,7.0,0.37582508748869836
ch.1_77,3.0,0.6666666666666666
ch.1_78,2.0,1.0
ch.1_79,3.0,0.6666666666666666
ch.1_8,1.0,1.0
ch.1_80,1.0,1.0
ch.1_81,1.0,1.0
ch.1_82,3.0,0.6666666666666666
ch.1_8,3.0,0.6666666666666666
ch.1_84,7.0,0.37582508748869836
ch.1_85,3.0,0.6666666666666666
ch.1_86,22.0,0.32820512820512815
ch.1_87,7.0,0.8857142857142857
ch.1_88,1.0,1.0
ch.1_89,2.0,1.0
ch.1_9,6.0,0.6857142857142857
ch.1_90,3.0,0.6666666666666666
ch.1_91,1.0,1.0
ch.1_92,32.0,0.36577215340278635
ch.1_9,1.0,1.0
ch.1_94,4.0,1.0
ch.1_95,6.0,0.7
ch.1_96,1.0,1.0
ch.1_97,218.0,0.000671370255321292
ch.1_98,2.0,1.0
ch.1_99,6.0,0.6579050194284821
ch.2_0,8.0,1.0
ch.2_1,6.0,0.6857142857142857
ch.2_10,12.0,1.0
ch.2_100,16.0,0.31759906759906764
ch.2_101,6.0,0.7
ch.2_102,45.0,0.7224167999031418
ch.2_10,30.0,0.5224458272016163
ch.2_104,34.0,0.8744592481051268
ch.2_105,29.0,0.792746526993248
ch.2_106,29.0,0.331387096247615
ch.2_107,10.0,0.6857142857142857
ch.2_108,24.0,0.3751171348317355
ch.2_109,4.0,0.3333333333333333
ch.2_11,11.0,0.834035229790992
ch.2_110,10.0,0.6631172453203822
ch.2_111,20.0,0.6088863050232023
ch.2_112,47.0,0.12189278400942014
ch.2_11,29.0,0.3311374592689704
ch.2_114,46.0,0.6570148787268155
ch.2_115,4.0,0.3333333333333333
ch.2_116,59.0,0.5189473567568308
ch.2_117,15.0,0.6751736149271245
ch.2_118,144.0,0.03344332114762583
ch.2_119,43.0,0.622652636570054
ch.2_12,7.0,0.8857142857142857
ch.2_120,164.0,0.17701243591182136
ch.2_121,2.0,1.0
ch.2_122,169.0,0.4040226174054251
ch.2_12,79.0,0.7972607881500808
ch.2_124,7.0,0.8857142857142857
ch.2_125,63.0,0.2811030649495777
ch.2_126,9.0,0.8857142857142857
ch.2_127,60.0,0.46931523421297117
ch.2_128,165.0,0.48806617082697046
ch.2_129,83.0,0.011044359528981878
ch.2_1,2.0,1.0
ch.2_130,24.0,1.0
ch.2_131,13.0,1.0
ch.2_132,13.0,1.0
ch.2_1,17.0,0.9372294372294373
ch.2_134,16.0,0.8181818181818182
ch.2_135,8.0,1.0
ch.2_136,20.0,0.8098548786049068
ch.2_137,14.0,0.5887445887445888
ch.2_138,4.0,0.3333333333333333
ch.2_139,4.0,1.0
ch.2_14,8.0,1.0
ch.2_140,6.0,0.7
ch.2_141,7.0,0.8857142857142857
ch.2_142,25.0,1.0
ch.2_14,62.0,0.9474814093785361
ch.2_144,243.0,0.06529275363243328
ch.2_145,10.0,0.6857142857142857
ch.2_146,10.0,0.6857142857142857
ch.2_147,339.0,0.09865040746484968
ch.2_148,20.0,0.8095268319140044
ch.2_149,9.0,0.8857142857142857
ch.2_15,28.0,0.7129894874507409
ch.2_150,2.0,1.0
ch.2_151,8.0,1.0
ch.2_152,53.0,0.2832724225778098
ch.2_15,16.0,0.5296192990034517
ch.2_154,13.0,0.48484848484848486
ch.2_155,15.0,0.25932400932400934
ch.2_156,9.0,0.8857142857142857
ch.2_157,76.0,0.3192487219501704
ch.2_158,3.0,0.6666666666666666
ch.2_159,226.0,0.7147644533873693
ch.2_16,58.0,0.8953967262243601
ch.2_160,27.0,0.6360055414356227
ch.2_161,21.0,0.7011653274181554
ch.2_162,31.0,0.1613408224336783
ch.2_16,28.0,0.7002210569408949
ch.2_164,22.0,0.3180689668505534
ch.2_165,24.0,1.0
ch.2_166,24.0,0.3751171348317355
ch.2_167,8.0,1.0
ch.2_168,63.0,0.3410478297090864
ch.2_169,52.0,0.32887874095967495
ch.2_17,2.0,1.0
ch.2_170,2888.0,2.1899466328520688e-10
ch.2_171,19.0,0.9372294372294373
ch.2_172,112.0,0.019129526226175756
ch.2_17,12.0,0.3939393939393939
ch.2_174,41.0,1.0
ch.2_175,12.0,0.30942406036465897
ch.2_176,21.0,0.7103729603729605
ch.2_177,91.0,0.2816784684875846
ch.2_178,60.0,0.08747186954080528
ch.2_179,49.0,0.47901989232641196
ch.2_18,6.0,0.7
ch.2_180,9.0,0.5476190476190477
ch.2_181,6.0,0.7
ch.2_182,7.0,0.8857142857142857
ch.2_18,107.0,0.2021383485885654
ch.2_184,569.0,0.07559899193466045
ch.2_185,76.0,0.8390990647431463
ch.2_186,79.0,0.7971926967489027
ch.2_187,8.0,1.0
ch.2_188,31.0,0.42677673653298365
ch.2_189,32.0,0.3705670479246522
ch.2_19,25.0,0.5053613053613053
ch.2_190,14.0,0.8412698412698413
ch.2_191,21.0,0.08466977720597225
ch.2_192,17.0,0.9372294372294373
ch.2_19,10.0,0.6857142857142857
ch.2_194,21.0,0.6884038632756921
ch.2_195,28.0,0.7011653274181554
ch.2_196,16.0,0.8181818181818182
ch.2_197,34.0,0.24489964743590764
ch.2_198,6.0,0.7
ch.2_199,35.0,0.2723141220596529
ch.2_2,81.0,0.8773141934901374
ch.2_20,29.0,0.7984459984459983
ch.2_200,123.0,0.04780933027395558
ch.2_201,21.0,0.7103729603729605
ch.2_202,32.0,0.4797019324076398
ch.2_20,16.0,0.8098548786049068
ch.2_204,143.0,0.5815972141215217
ch.2_205,6.0,0.7
ch.2_206,109.0,0.2138901262477303
ch.2_207,28.0,0.7002210569408949
ch.2_208,5.0,1.0
ch.2_209,75.0,0.3531321196630566
ch.2_21,5.0,1.0
ch.2_210,6.0,0.7
ch.2_211,51.0,0.9697131001162003
ch.2_212,244.0,0.9717414188650305
ch.2_21,1989.0,6.533123995617226e-09
ch.2_214,17.0,0.9360746770666198
ch.2_215,19.0,0.20309178757716784
ch.2_216,92.0,0.7179469261202932
ch.2_217,11.0,0.46782507728497025
ch.2_218,4.0,0.3333333333333333
ch.2_219,3.0,0.6666666666666666
ch.2_22,6.0,0.6631172453203822
ch.2_220,159.0,0.05175959877469683
ch.2_221,23.0,0.8982154826854546
ch.2_222,487.0,0.0005117893052855319
ch.2_22,215.0,0.09178456265154555
ch.2_224,6.0,0.7
ch.2_225,14.0,0.8412698412698413
ch.2_226,12.0,0.34285714285714286
ch.2_227,363.0,0.1185815152923452
ch.2_228,624.0,0.04103579176057359
ch.2_229,20.0,0.8098548786049068
ch.2_2,6.0,0.6857142857142857
ch.2_230,22.0,0.5745038102346656
ch.2_231,9.0,0.8857142857142857
ch.2_232,115.0,0.11715177940122544
ch.2_2,34.0,0.8743670611628918
ch.2_234,58.0,0.567676810471768
ch.2_235,107.0,0.25455252623024494
ch.2_236,12.0,0.30942406036465897
ch.2_237,56.0,0.6764349997242503
ch.2_238,89.0,0.061630824793509155
ch.2_239,13.0,1.0
ch.2_24,8.0,0.42063492063492064
ch.2_240,75.0,0.6437882134308215
ch.2_241,60.0,0.4691455493177705
ch.2_242,16.0,0.8181818181818182
ch.2_24,19.0,0.20450053332564166
